post_id,post_country,post_language,likes_cnt,comments_cnt,saved_cnt,post_type
0426,India,Japanese,147,35,5,Video
0426,India,Japanese,142,30,6,Video
0426,India,Japanese,144,38,9,Video
0427,Australia,Portuguese,140,41,20,Reel
0427,Australia,Portuguese,136,43,20,Reel
0427,Australia,Portuguese,131,40,23,Reel
0427,Australia,Portuguese,148,34,25,Reel
0427,Australia,Portuguese,142,44,22,Reel
0427,Australia,Portuguese,143,42,24,Reel
0428,France,French,109,22,10,Image
0428,France,French,114,26,7,Image
0428,France,French,120,28,7,Image
0428,France,French,123,21,6,Image
0428,France,French,114,28,10,Image
0429,Germany,German,59,2,5,Video
0429,Germany,German,79,12,5,Video
0429,Germany,German,61,3,0,Video
0429,Germany,German,69,4,3,Video
0429,Germany,German,61,6,1,Video
0429,Germany,German,66,9,1,Video
0429,Germany,German,70,10,2,Video
0430,USA,Portuguese,57,4,9,Text
0430,USA,Portuguese,49,4,8,Text
0430,USA,Portuguese,47,6,8,Text
0430,USA,Portuguese,57,6,6,Text
0430,USA,Portuguese,50,3,3,Text
0431,Italy,German,85,22,13,Image
0431,Italy,German,79,21,16,Image
0431,Italy,German,93,19,16,Image
0431,Italy,German,81,23,14,Image
0432,Australia,English,162,37,19,Video
0432,Australia,English,149,37,20,Video
0432,Australia,English,149,43,14,Video
0432,Australia,English,162,37,20,Video
0432,Australia,English,163,36,14,Video
0433,USA,German,144,18,12,Image
0433,USA,German,153,23,14,Image
0433,USA,German,159,23,11,Image
0433,USA,German,143,20,17,Image
0434,Australia,Portuguese,125,36,16,Video
0434,Australia,Portuguese,123,38,16,Video
0434,Australia,Portuguese,125,31,16,Video
0434,Australia,Portuguese,129,39,18,Video
0434,Australia,Portuguese,125,37,15,Video
0434,Australia,Portuguese,121,34,20,Video
0435,Canada,Japanese,144,16,29,Reel
0435,Canada,Japanese,150,21,28,Reel
0435,Canada,Japanese,151,21,28,Reel
0435,Canada,Japanese,143,12,31,Reel
0435,Canada,Japanese,147,12,27,Reel
0436,USA,Portuguese,84,26,5,Text
0436,USA,Portuguese,82,21,11,Text
0436,USA,Portuguese,93,19,8,Text
0436,USA,Portuguese,91,27,6,Text
0436,USA,Portuguese,87,26,11,Text
0436,USA,Portuguese,82,17,9,Text
0437,UK,Japanese,221,29,47,Video
0437,UK,Japanese,230,26,44,Video
0437,UK,Japanese,237,26,47,Video
0437,UK,Japanese,227,28,42,Video
0438,Japan,English,156,36,26,Video
0438,Japan,English,162,42,30,Video
0438,Japan,English,166,38,28,Video
0438,Japan,English,152,46,30,Video
0438,Japan,English,156,36,27,Video
0439,UK,Hindi,39,7,7,Text
0439,UK,Hindi,44,11,2,Text
0439,UK,Hindi,30,9,5,Text
0439,UK,Hindi,40,13,8,Text
0439,UK,Hindi,27,11,3,Text
0439,UK,Hindi,34,13,7,Text
0439,UK,Hindi,30,5,3,Text
0440,Australia,English,121,12,5,Image
0440,Australia,English,124,15,10,Image
0440,Australia,English,132,19,5,Image
0440,Australia,English,123,18,6,Image
0440,Australia,English,128,14,7,Image
0441,Germany,English,114,15,5,Image
0441,Germany,English,102,15,4,Image
0441,Germany,English,115,22,5,Image
0441,Germany,English,110,24,5,Image
0441,Germany,English,99,18,4,Image
0441,Germany,English,106,19,4,Image
0441,Germany,English,113,17,9,Image
0442,Italy,Hindi,133,26,22,Text
0442,Italy,Hindi,137,30,21,Text
0442,Italy,Hindi,149,31,24,Text
0443,Brazil,German,171,41,19,Video
0443,Brazil,German,168,44,19,Video
0443,Brazil,German,165,35,19,Video
0443,Brazil,German,166,38,23,Video
0443,Brazil,German,165,36,21,Video
0444,Germany,Hindi,78,17,10,Text
0444,Germany,Hindi,76,11,10,Text
0444,Germany,Hindi,72,17,4,Text
0444,Germany,Hindi,90,16,4,Text
0445,UK,Japanese,140,24,7,Reel
0445,UK,Japanese,130,25,10,Reel
0445,UK,Japanese,132,22,11,Reel
0445,UK,Japanese,126,22,11,Reel
0445,UK,Japanese,124,24,5,Reel
0446,Germany,Spanish,151,14,13,Text
0446,Germany,Spanish,157,12,13,Text
0446,Germany,Spanish,158,20,14,Text
0447,Germany,Japanese,115,25,23,Video
0447,Germany,Japanese,126,24,20,Video
0447,Germany,Japanese,128,25,24,Video
0447,Germany,Japanese,116,18,23,Video
0448,France,Hindi,96,27,16,Reel
0448,France,Hindi,98,29,22,Reel
0448,France,Hindi,107,30,20,Reel
0448,France,Hindi,95,32,17,Reel
0448,France,Hindi,94,24,18,Reel
0448,France,Hindi,98,29,22,Reel
0448,France,Hindi,110,26,22,Reel
0449,Italy,Japanese,140,23,9,Video
0449,Italy,Japanese,136,20,6,Video
0449,Italy,Japanese,139,18,9,Video
0449,Italy,Japanese,127,23,6,Video
0449,Italy,Japanese,133,22,8,Video
0449,Italy,Japanese,121,17,9,Video
0449,Italy,Japanese,136,20,7,Video
0450,USA,French,165,27,20,Reel
0450,USA,French,163,25,18,Reel
0450,USA,French,156,20,19,Reel
0450,USA,French,159,29,21,Reel
0450,USA,French,158,25,23,Reel
0450,USA,French,173,20,19,Reel
0451,Canada,English,120,22,12,Reel
0451,Canada,English,130,22,13,Reel
0451,Canada,English,135,25,15,Reel
0451,Canada,English,124,16,15,Reel
0451,Canada,English,122,19,15,Reel
0451,Canada,English,133,20,18,Reel
0452,Brazil,French,84,19,15,Reel
0452,Brazil,French,64,18,17,Reel
0452,Brazil,French,69,22,15,Reel
0452,Brazil,French,67,25,15,Reel
0452,Brazil,French,70,19,11,Reel
0452,Brazil,French,71,18,15,Reel
0452,Brazil,French,83,18,15,Reel
0453,Japan,English,77,23,12,Image
0453,Japan,English,80,18,10,Image
0453,Japan,English,74,22,12,Image
0453,Japan,English,70,18,11,Image
0454,Germany,Hindi,131,25,17,Video
0454,Germany,Hindi,132,24,13,Video
0454,Germany,Hindi,145,32,19,Video
0454,Germany,Hindi,138,28,15,Video
0455,France,Portuguese,111,11,14,Image
0455,France,Portuguese,109,15,17,Image
0455,France,Portuguese,105,12,18,Image
0455,France,Portuguese,114,14,17,Image
0455,France,Portuguese,97,13,15,Image
0455,France,Portuguese,113,17,18,Image
0456,USA,Hindi,61,21,7,Video
0456,USA,Hindi,60,12,6,Video
0456,USA,Hindi,54,13,9,Video
0456,USA,Hindi,55,13,9,Video
0456,USA,Hindi,54,12,6,Video
0456,USA,Hindi,69,14,7,Video
0456,USA,Hindi,54,20,3,Video
0457,France,English,65,10,4,Image
0457,France,English,72,5,10,Image
0457,France,English,64,9,10,Image
0457,France,English,63,10,7,Image
0457,France,English,72,6,10,Image
0457,France,English,72,9,5,Image
0458,India,German,83,24,4,Text
0458,India,German,88,21,8,Text
0458,India,German,91,26,8,Text
0458,India,German,75,24,9,Text
0458,India,German,84,22,8,Text
0459,Italy,Spanish,306,71,37,Video
0459,Italy,Spanish,313,70,38,Video
0459,Italy,Spanish,303,73,39,Video
0460,USA,Spanish,186,26,12,Reel
0460,USA,Spanish,181,31,10,Reel
0460,USA,Spanish,194,33,13,Reel
0460,USA,Spanish,188,30,12,Reel
0460,USA,Spanish,191,36,9,Reel
0461,Canada,Spanish,107,31,6,Image
0461,Canada,Spanish,106,25,7,Image
0461,Canada,Spanish,111,29,8,Image
0461,Canada,Spanish,92,31,6,Image
0461,Canada,Spanish,106,27,7,Image
0461,Canada,Spanish,94,27,7,Image
0461,Canada,Spanish,92,31,6,Image
0462,Italy,French,355,61,23,Reel
0462,Italy,French,361,62,23,Reel
0462,Italy,French,354,65,29,Reel
0463,Canada,German,161,16,10,Reel
0463,Canada,German,163,26,5,Reel
0463,Canada,German,158,18,8,Reel
0463,Canada,German,152,19,6,Reel
0463,Canada,German,159,16,9,Reel
0463,Canada,German,150,24,10,Reel
0463,Canada,German,155,16,7,Reel
0464,France,French,185,21,20,Image
0464,France,French,169,18,19,Image
0464,France,French,178,18,20,Image
0465,Italy,Spanish,160,28,26,Reel
0465,Italy,Spanish,155,32,22,Reel
0465,Italy,Spanish,167,28,25,Reel
0465,Italy,Spanish,150,27,23,Reel
0465,Italy,Spanish,158,26,27,Reel
0465,Italy,Spanish,150,29,22,Reel
0466,Brazil,Portuguese,137,20,25,Reel
0466,Brazil,Portuguese,138,13,19,Reel
0466,Brazil,Portuguese,137,15,25,Reel
0466,Brazil,Portuguese,137,21,24,Reel
0466,Brazil,Portuguese,136,17,25,Reel
0467,Brazil,Japanese,110,29,17,Image
0467,Brazil,Japanese,103,29,19,Image
0467,Brazil,Japanese,112,29,17,Image
0467,Brazil,Japanese,98,26,16,Image
0467,Brazil,Japanese,109,21,17,Image
0467,Brazil,Japanese,114,27,19,Image
0468,UK,Japanese,111,35,9,Text
0468,UK,Japanese,125,25,6,Text
0468,UK,Japanese,123,30,11,Text
0469,Brazil,German,93,23,19,Text
0469,Brazil,German,110,19,19,Text
0469,Brazil,German,97,20,23,Text
0469,Brazil,German,111,27,18,Text
0470,India,Japanese,135,42,6,Reel
0470,India,Japanese,140,35,5,Reel
0470,India,Japanese,123,37,7,Reel
0470,India,Japanese,131,34,6,Reel
0470,India,Japanese,128,38,7,Reel
0471,Australia,Japanese,267,43,15,Video
0471,Australia,Japanese,269,51,15,Video
0471,Australia,Japanese,260,50,17,Video
0472,Brazil,Japanese,103,15,19,Reel
0472,Brazil,Japanese,87,20,20,Reel
0472,Brazil,Japanese,88,12,17,Reel
0472,Brazil,Japanese,95,12,18,Reel
0472,Brazil,Japanese,96,15,18,Reel
0472,Brazil,Japanese,87,18,17,Reel
0472,Brazil,Japanese,88,13,15,Reel
0473,UK,Japanese,35,15,3,Image
0473,UK,Japanese,36,5,9,Image
0473,UK,Japanese,35,10,6,Image
0473,UK,Japanese,41,7,7,Image
0473,UK,Japanese,44,6,6,Image
0473,UK,Japanese,52,6,7,Image
0474,France,Japanese,147,26,16,Image
0474,France,Japanese,144,28,16,Image
0474,France,Japanese,141,26,12,Image
0474,France,Japanese,129,23,12,Image
0475,Brazil,German,212,65,18,Image
0475,Brazil,German,227,62,21,Image
0475,Brazil,German,229,59,21,Image
0476,Japan,Spanish,133,26,24,Video
0476,Japan,Spanish,126,18,19,Video
0476,Japan,Spanish,125,18,21,Video
0477,Australia,Spanish,167,27,24,Reel
0477,Australia,Spanish,158,29,22,Reel
0477,Australia,Spanish,160,25,25,Reel
0477,Australia,Spanish,168,30,22,Reel
0477,Australia,Spanish,165,29,25,Reel
0478,UK,Hindi,123,27,21,Video
0478,UK,Hindi,134,31,24,Video
0478,UK,Hindi,132,28,25,Video
0478,UK,Hindi,140,28,22,Video
0478,UK,Hindi,134,25,24,Video
0479,Australia,German,131,21,27,Video
0479,Australia,German,140,19,22,Video
0479,Australia,German,141,22,22,Video
0480,Australia,Hindi,351,82,55,Reel
0480,Australia,Hindi,347,75,55,Reel
0480,Australia,Hindi,340,76,54,Reel
0481,Germany,French,225,38,21,Video
0481,Germany,French,224,33,15,Video
0481,Germany,French,214,36,17,Video
0481,Germany,French,226,37,15,Video
0482,France,Portuguese,108,10,11,Image
0482,France,Portuguese,111,7,9,Image
0482,France,Portuguese,106,6,12,Image
0482,France,Portuguese,112,13,13,Image
0482,France,Portuguese,112,10,13,Image
0483,UK,Japanese,109,36,19,Video
0483,UK,Japanese,118,28,19,Video
0483,UK,Japanese,112,31,19,Video
0483,UK,Japanese,106,36,18,Video
0483,UK,Japanese,107,30,16,Video
0483,UK,Japanese,116,36,15,Video
0483,UK,Japanese,120,28,15,Video
0484,Italy,German,295,45,19,Reel
0484,Italy,German,284,43,22,Reel
0484,Italy,German,285,44,22,Reel
0485,USA,Portuguese,130,21,9,Image
0485,USA,Portuguese,131,25,8,Image
0485,USA,Portuguese,143,21,12,Image
0485,USA,Portuguese,129,19,12,Image
0486,France,Japanese,32,10,6,Text
0486,France,Japanese,46,7,4,Text
0486,France,Japanese,29,10,4,Text
0486,France,Japanese,33,6,7,Text
0486,France,Japanese,38,5,1,Text
0486,France,Japanese,26,10,2,Text
0486,France,Japanese,34,7,2,Text
0487,France,Portuguese,83,15,15,Text
0487,France,Portuguese,94,13,9,Text
0487,France,Portuguese,86,20,11,Text
0488,Japan,English,46,7,7,Image
0488,Japan,English,55,13,7,Image
0488,Japan,English,55,15,8,Image
0488,Japan,English,47,14,6,Image
0488,Japan,English,61,8,4,Image
0488,Japan,English,58,12,6,Image
0489,UK,Spanish,248,62,44,Reel
0489,UK,Spanish,258,55,46,Reel
0489,UK,Spanish,259,53,42,Reel
0490,UK,Portuguese,123,18,13,Video
0490,UK,Portuguese,112,9,12,Video
0490,UK,Portuguese,105,13,17,Video
0491,France,German,62,1,7,Text
0491,France,German,47,8,1,Text
0491,France,German,56,0,1,Text
0491,France,German,54,7,7,Text
0491,France,German,53,8,4,Text
0491,France,German,49,5,1,Text
0491,France,German,55,10,2,Text
0492,Italy,Hindi,85,28,18,Text
0492,Italy,Hindi,96,25,13,Text
0492,Italy,Hindi,92,20,18,Text
0493,Canada,English,76,8,5,Image
0493,Canada,English,87,13,6,Image
0493,Canada,English,82,14,4,Image
0493,Canada,English,81,15,8,Image
0493,Canada,English,80,16,7,Image
0493,Canada,English,89,12,4,Image
0494,UK,Spanish,214,57,13,Reel
0494,UK,Spanish,232,59,18,Reel
0494,UK,Spanish,231,53,13,Reel
0495,India,Hindi,162,25,21,Image
0495,India,Hindi,159,23,25,Image
0495,India,Hindi,169,26,19,Image
0496,Germany,Spanish,69,14,5,Text
0496,Germany,Spanish,60,10,4,Text
0496,Germany,Spanish,66,17,1,Text
0496,Germany,Spanish,72,17,4,Text
0496,Germany,Spanish,69,14,2,Text
0496,Germany,Spanish,78,12,4,Text
0497,India,French,128,30,5,Reel
0497,India,French,123,26,7,Reel
0497,India,French,128,33,5,Reel
0497,India,French,139,27,7,Reel
0497,India,French,138,31,6,Reel
0497,India,French,129,35,8,Reel
0497,India,French,125,34,6,Reel
0498,Brazil,German,124,13,15,Reel
0498,Brazil,German,134,19,18,Reel
0498,Brazil,German,137,14,14,Reel
0498,Brazil,German,138,22,17,Reel
0498,Brazil,German,133,12,14,Reel
0499,India,English,280,56,37,Reel
0499,India,English,295,57,37,Reel
0499,India,English,289,58,36,Reel
0499,India,English,288,57,37,Reel
0500,Germany,German,103,10,7,Image
0500,Germany,German,96,12,12,Image
0500,Germany,German,91,20,12,Image
0500,Germany,German,103,18,8,Image
0501,Japan,Spanish,74,10,12,Image
0501,Japan,Spanish,71,12,11,Image
0501,Japan,Spanish,68,6,17,Image
0501,Japan,Spanish,67,10,14,Image
0501,Japan,Spanish,76,7,13,Image
0501,Japan,Spanish,75,11,16,Image
0501,Japan,Spanish,66,11,11,Image
0502,Australia,Portuguese,105,15,12,Video
0502,Australia,Portuguese,91,12,14,Video
0502,Australia,Portuguese,99,18,15,Video
0502,Australia,Portuguese,100,18,12,Video
0502,Australia,Portuguese,107,11,16,Video
0502,Australia,Portuguese,96,11,14,Video
0502,Australia,Portuguese,98,12,15,Video
0503,UK,Japanese,181,51,13,Reel
0503,UK,Japanese,190,42,19,Reel
0503,UK,Japanese,185,50,17,Reel
0503,UK,Japanese,191,48,17,Reel
0503,UK,Japanese,188,42,19,Reel
0504,Canada,English,85,9,12,Image
0504,Canada,English,83,12,12,Image
0504,Canada,English,72,18,11,Image
0504,Canada,English,79,17,13,Image
0504,Canada,English,69,19,13,Image
0504,Canada,English,77,12,15,Image
0505,France,Hindi,100,21,14,Video
0505,France,Hindi,111,18,12,Video
0505,France,Hindi,108,23,12,Video
0505,France,Hindi,101,19,12,Video
0505,France,Hindi,120,21,15,Video
0506,Australia,English,60,10,13,Image
0506,Australia,English,55,14,7,Image
0506,Australia,English,68,13,7,Image
0506,Australia,English,53,14,11,Image
0506,Australia,English,70,10,10,Image
0506,Australia,English,68,11,13,Image
0506,Australia,English,60,17,11,Image
0507,Brazil,Portuguese,58,9,7,Video
0507,Brazil,Portuguese,60,11,4,Video
0507,Brazil,Portuguese,57,7,8,Video
0507,Brazil,Portuguese,57,14,6,Video
0507,Brazil,Portuguese,61,17,4,Video
0507,Brazil,Portuguese,53,10,6,Video
0508,UK,English,103,17,18,Video
0508,UK,English,101,13,18,Video
0508,UK,English,103,10,20,Video
0508,UK,English,104,17,18,Video
0508,UK,English,97,9,18,Video
0509,Canada,German,141,38,20,Image
0509,Canada,German,134,32,21,Image
0509,Canada,German,132,40,24,Image
0509,Canada,German,137,32,23,Image
0510,India,Portuguese,145,45,26,Image
0510,India,Portuguese,154,40,25,Image
0510,India,Portuguese,154,47,22,Image
0511,Japan,Hindi,100,30,20,Image
0511,Japan,Hindi,113,29,18,Image
0511,Japan,Hindi,114,25,23,Image
0511,Japan,Hindi,96,26,21,Image
0512,Italy,German,89,15,18,Video
0512,Italy,German,89,11,16,Video
0512,Italy,German,103,17,18,Video
0512,Italy,German,105,12,19,Video
0512,Italy,German,107,18,19,Video
0512,Italy,German,96,16,22,Video
0512,Italy,German,97,12,20,Video
0513,Japan,German,65,22,4,Image
0513,Japan,German,58,14,3,Image
0513,Japan,German,62,22,3,Image
0513,Japan,German,73,21,6,Image
0513,Japan,German,71,22,6,Image
0513,Japan,German,76,12,5,Image
0514,Australia,French,144,29,6,Reel
0514,Australia,French,147,24,9,Reel
0514,Australia,French,134,27,12,Reel
0514,Australia,French,146,26,10,Reel
0515,Germany,Portuguese,96,27,14,Image
0515,Germany,Portuguese,108,26,16,Image
0515,Germany,Portuguese,107,29,17,Image
0515,Germany,Portuguese,104,28,15,Image
0515,Germany,Portuguese,99,30,15,Image
0515,Germany,Portuguese,101,32,17,Image
0516,USA,English,90,11,7,Image
0516,USA,English,98,5,8,Image
0516,USA,English,86,7,4,Image
0516,USA,English,94,13,5,Image
0516,USA,English,95,4,9,Image
0517,Australia,Japanese,79,9,17,Image
0517,Australia,Japanese,79,10,15,Image
0517,Australia,Japanese,92,13,17,Image
0517,Australia,Japanese,94,12,13,Image
0517,Australia,Japanese,96,12,15,Image
0517,Australia,Japanese,90,11,14,Image
0517,Australia,Japanese,97,9,14,Image
0518,France,German,126,29,8,Image
0518,France,German,122,33,10,Image
0518,France,German,139,33,12,Image
0519,France,Japanese,154,29,16,Video
0519,France,Japanese,152,26,18,Video
0519,France,Japanese,158,32,15,Video
0519,France,Japanese,141,30,13,Video
0519,France,Japanese,138,30,15,Video
0520,Brazil,English,277,77,35,Reel
0520,Brazil,English,283,84,37,Reel
0520,Brazil,English,289,78,34,Reel
0521,USA,Portuguese,245,49,22,Video
0521,USA,Portuguese,231,55,23,Video
0521,USA,Portuguese,233,50,19,Video
0521,USA,Portuguese,230,55,19,Video
0522,Japan,Hindi,83,16,11,Image
0522,Japan,Hindi,85,17,10,Image
0522,Japan,Hindi,75,20,9,Image
0522,Japan,Hindi,76,11,14,Image
0522,Japan,Hindi,93,12,15,Image
0522,Japan,Hindi,76,12,9,Image
0523,Canada,Spanish,73,18,12,Video
0523,Canada,Spanish,66,16,12,Video
0523,Canada,Spanish,73,20,11,Video
0523,Canada,Spanish,73,17,15,Video
0523,Canada,Spanish,66,15,15,Video
0524,Australia,Spanish,104,25,16,Video
0524,Australia,Spanish,111,30,16,Video
0524,Australia,Spanish,124,30,12,Video
0524,Australia,Spanish,106,21,12,Video
0524,Australia,Spanish,121,21,15,Video
0524,Australia,Spanish,112,25,17,Video
0525,USA,Spanish,67,15,6,Image
0525,USA,Spanish,55,16,4,Image
0525,USA,Spanish,55,11,5,Image
0525,USA,Spanish,62,9,8,Image
0525,USA,Spanish,68,11,7,Image
0525,USA,Spanish,62,7,6,Image
0526,UK,English,118,37,27,Image
0526,UK,English,121,36,24,Image
0526,UK,English,126,30,25,Image
0526,UK,English,119,32,23,Image
0526,UK,English,112,28,27,Image
0527,Italy,Portuguese,73,15,14,Text
0527,Italy,Portuguese,66,6,11,Text
0527,Italy,Portuguese,71,14,14,Text
0527,Italy,Portuguese,69,6,14,Text
0528,Germany,Spanish,53,8,7,Image
0528,Germany,Spanish,49,4,10,Image
0528,Germany,Spanish,55,11,10,Image
0528,Germany,Spanish,50,10,10,Image
0528,Germany,Spanish,54,5,8,Image
0529,UK,French,100,33,19,Reel
0529,UK,French,108,32,18,Reel
0529,UK,French,99,30,16,Reel
0529,UK,French,114,32,20,Reel
0529,UK,French,98,33,20,Reel
0529,UK,French,108,32,19,Reel
0530,Germany,Spanish,56,8,13,Text
0530,Germany,Spanish,59,13,11,Text
0530,Germany,Spanish,52,8,14,Text
0531,Germany,Hindi,54,9,5,Image
0531,Germany,Hindi,60,6,6,Image
0531,Germany,Hindi,63,10,8,Image
0531,Germany,Hindi,58,6,11,Image
0531,Germany,Hindi,46,10,8,Image
0531,Germany,Hindi,51,3,8,Image
0532,Italy,English,118,21,15,Reel
0532,Italy,English,123,23,11,Reel
0532,Italy,English,134,24,12,Reel
0532,Italy,English,133,24,11,Reel
0532,Italy,English,118,14,17,Reel
0533,France,Japanese,310,34,59,Video
0533,France,Japanese,304,30,60,Video
0533,France,Japanese,309,39,58,Video
0534,Canada,French,44,4,6,Text
0534,Canada,French,39,4,5,Text
0534,Canada,French,49,10,5,Text
0534,Canada,French,53,7,5,Text
0534,Canada,French,47,3,1,Text
0534,Canada,French,38,7,5,Text
0535,Italy,German,40,7,0,Text
0535,Italy,German,24,10,5,Text
0535,Italy,German,21,8,2,Text
0535,Italy,German,30,3,0,Text
0535,Italy,German,24,3,1,Text
0535,Italy,German,29,3,0,Text
0536,France,Spanish,163,36,14,Reel
0536,France,Spanish,162,28,17,Reel
0536,France,Spanish,162,32,16,Reel
0536,France,Spanish,153,27,17,Reel
0536,France,Spanish,165,31,18,Reel
0537,USA,French,91,16,12,Text
0537,USA,French,82,18,17,Text
0537,USA,French,95,16,17,Text
0537,USA,French,94,16,14,Text
0537,USA,French,90,11,13,Text
0538,Germany,Spanish,270,79,19,Video
0538,Germany,Spanish,265,77,19,Video
0538,Germany,Spanish,278,82,19,Video
0539,France,English,217,20,8,Reel
0539,France,English,222,25,9,Reel
0539,France,English,212,24,13,Reel
0539,France,English,222,29,8,Reel
0539,France,English,223,19,8,Reel
0540,Canada,Spanish,61,15,9,Image
0540,Canada,Spanish,73,14,3,Image
0540,Canada,Spanish,66,15,9,Image
0540,Canada,Spanish,68,20,9,Image
0540,Canada,Spanish,61,11,5,Image
0541,UK,French,108,7,10,Text
0541,UK,French,94,11,15,Text
0541,UK,French,109,11,12,Text
0541,UK,French,98,9,14,Text
0542,Italy,French,134,22,11,Image
0542,Italy,French,137,23,12,Image
0542,Italy,French,140,27,12,Image
0542,Italy,French,143,24,11,Image
0542,Italy,French,137,26,14,Image
0543,Brazil,French,275,33,17,Video
0543,Brazil,French,268,36,15,Video
0543,Brazil,French,274,33,16,Video
0544,Germany,Portuguese,52,10,4,Text
0544,Germany,Portuguese,35,6,4,Text
0544,Germany,Portuguese,44,14,4,Text
0544,Germany,Portuguese,47,15,5,Text
0544,Germany,Portuguese,38,11,4,Text
0544,Germany,Portuguese,50,9,2,Text
0544,Germany,Portuguese,40,14,7,Text
0545,Germany,French,150,38,21,Text
0545,Germany,French,167,32,24,Text
0545,Germany,French,154,30,24,Text
0546,UK,Portuguese,227,48,31,Reel
0546,UK,Portuguese,235,41,26,Reel
0546,UK,Portuguese,234,48,28,Reel
0547,Canada,Spanish,179,42,12,Video
0547,Canada,Spanish,172,40,12,Video
0547,Canada,Spanish,178,44,10,Video
0547,Canada,Spanish,168,46,12,Video
0547,Canada,Spanish,165,46,10,Video
0547,Canada,Spanish,159,39,12,Video
0548,Australia,Portuguese,62,17,8,Reel
0548,Australia,Portuguese,76,18,5,Reel
0548,Australia,Portuguese,80,21,9,Reel
0548,Australia,Portuguese,79,13,4,Reel
0548,Australia,Portuguese,69,22,10,Reel
0548,Australia,Portuguese,78,12,5,Reel
0548,Australia,Portuguese,74,18,4,Reel
0549,Italy,Spanish,107,12,14,Image
0549,Italy,Spanish,107,11,12,Image
0549,Italy,Spanish,103,16,14,Image
0550,Italy,Spanish,154,46,10,Video
0550,Italy,Spanish,150,48,5,Video
0550,Italy,Spanish,148,45,9,Video
0550,Italy,Spanish,168,44,7,Video
0550,Italy,Spanish,151,43,5,Video
0551,India,French,77,19,6,Image
0551,India,French,96,14,7,Image
0551,India,French,79,20,8,Image
0551,India,French,94,18,8,Image
0552,Australia,German,81,9,5,Text
0552,Australia,German,67,14,6,Text
0552,Australia,German,77,15,5,Text
0552,Australia,German,72,13,3,Text
0552,Australia,German,73,9,2,Text
0552,Australia,German,74,6,4,Text
0552,Australia,German,74,16,3,Text
0553,India,Hindi,282,75,23,Reel
0553,India,Hindi,280,72,21,Reel
0553,India,Hindi,295,75,27,Reel
0554,Brazil,Portuguese,82,12,17,Video
0554,Brazil,Portuguese,80,8,16,Video
0554,Brazil,Portuguese,89,9,14,Video
0554,Brazil,Portuguese,85,10,13,Video
0554,Brazil,Portuguese,85,11,16,Video
0554,Brazil,Portuguese,76,8,19,Video
0555,India,Spanish,156,33,23,Reel
0555,India,Spanish,162,41,19,Reel
0555,India,Spanish,156,36,20,Reel
0555,India,Spanish,159,35,20,Reel
0556,France,French,107,29,9,Video
0556,France,French,110,28,13,Video
0556,France,French,104,31,9,Video
0556,France,French,103,25,13,Video
0556,France,French,95,26,10,Video
0556,France,French,99,24,11,Video
0557,France,Japanese,122,29,10,Text
0557,France,Japanese,118,28,11,Text
0557,France,Japanese,124,30,11,Text
0557,France,Japanese,129,34,10,Text
0558,Canada,Hindi,51,9,8,Text
0558,Canada,Hindi,47,13,4,Text
0558,Canada,Hindi,57,14,7,Text
0558,Canada,Hindi,45,14,5,Text
0558,Canada,Hindi,57,4,5,Text
0558,Canada,Hindi,46,6,6,Text
0559,USA,French,125,16,9,Image
0559,USA,French,134,20,10,Image
0559,USA,French,139,19,11,Image
0559,USA,French,134,17,5,Image
0559,USA,French,128,14,9,Image
0560,Australia,German,124,27,7,Video
0560,Australia,German,124,24,11,Video
0560,Australia,German,120,21,9,Video
0560,Australia,German,135,24,7,Video
0560,Australia,German,137,27,7,Video
0560,Australia,German,125,30,13,Video
0560,Australia,German,124,23,10,Video
0561,Japan,English,97,27,20,Text
0561,Japan,English,103,21,22,Text
0561,Japan,English,111,24,18,Text
0561,Japan,English,94,19,21,Text
0562,France,Japanese,38,11,2,Text
0562,France,Japanese,29,9,3,Text
0562,France,Japanese,47,12,1,Text
0562,France,Japanese,36,13,6,Text
0562,France,Japanese,40,13,4,Text
0562,France,Japanese,43,6,0,Text
0562,France,Japanese,33,10,2,Text
0563,Japan,Spanish,167,31,18,Image
0563,Japan,Spanish,172,34,13,Image
0563,Japan,Spanish,178,32,14,Image
0563,Japan,Spanish,169,29,15,Image
0564,France,Portuguese,238,54,34,Video
0564,France,Portuguese,228,58,36,Video
0564,France,Portuguese,243,55,32,Video
0564,France,Portuguese,242,53,35,Video
0565,UK,Japanese,60,6,11,Image
0565,UK,Japanese,49,9,5,Image
0565,UK,Japanese,64,10,6,Image
0565,UK,Japanese,63,1,6,Image
0565,UK,Japanese,55,3,8,Image
0566,India,Japanese,135,22,25,Video
0566,India,Japanese,141,15,25,Video
0566,India,Japanese,142,17,20,Video
0566,India,Japanese,142,19,22,Video
0566,India,Japanese,132,16,24,Video
0567,UK,German,28,7,2,Text
0567,UK,German,22,7,0,Text
0567,UK,German,18,2,2,Text
0567,UK,German,31,5,4,Text
0568,UK,Portuguese,143,43,25,Text
0568,UK,Portuguese,157,43,25,Text
0568,UK,Portuguese,149,47,23,Text
0569,India,Hindi,266,56,39,Reel
0569,India,Hindi,257,61,33,Reel
0569,India,Hindi,265,62,34,Reel
0569,India,Hindi,266,65,36,Reel
0570,Canada,Spanish,169,43,33,Reel
0570,Canada,Spanish,168,45,32,Reel
0570,Canada,Spanish,175,44,31,Reel
0570,Canada,Spanish,169,41,31,Reel
